claim_id	source	line_range	claim_type	claim_text	normalized_requirement	superseded_by	implementation	production_caller	tests	failure_path	rules	status	confidence	notes
E000057	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	359	feature	| 维度 | screener（已有） | opportunity（新增） |	| 维度 | screener（已有） | opportunity（新增） |							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000058	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	402	feature	## 四、新增文件	四、新增文件							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000059	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	419	feature	**新增 ~1100 行。改动已有 ~50 行。总共 ~1150 行。**	*新增 ~1100 行。改动已有 ~50 行。总共 ~1150 行。**							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000060	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	440	completion_claim	| 1 | `portfolio/` — Position/Trade/Ledger 结构 + SQLite 读写 | 2h | ✅ 单一真相来源就位 |	| 1 | `portfolio/` — Position/Trade/Ledger 结构 + SQLite 读写 | 2h | ✅ 单一真相来源就位 |		src/bin/monitor/main.rs:333;src/bin/monitor/main.rs:336	src/bin/monitor/main.rs:333;src/bin/monitor/main.rs:336;src/bin/monitor/main.rs:2643	src/bin/monitor/main.rs:333;src/bin/monitor/main.rs:336;src/bin/monitor/main.rs:2643;src/database/mod.rs:7	migrations/v12-p0-paper-and-adjust/up.sql:76;src/database/mod.rs:106		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E000061	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	441	completion_claim	| 2 | 外科手术 — scanner/checklist/monitor 替换数据源 | 30min | ✅ 消除 STOCK_LIST 散落 |	| 2 | 外科手术 — scanner/checklist/monitor 替换数据源 | 30min | ✅ 消除 STOCK_LIST 散落 |		src/app/bootstrap.rs:65;src/app/bootstrap.rs:77;candidate:src/data_provider/fallback.rs,src/data_provider/service.rs	src/bin/monitor/main.rs:2114;src/bin/monitor/main.rs:2851	src/bin/monitor/main.rs:2114;src/bin/monitor/main.rs:2851		2.1	unverifiable	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E000062	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	442	completion_claim	| 3 | `signal/mod.rs` — 统一 SignalSet 结构 | 30min | ✅ 信号不再各自为政 |	| 3 | `signal/mod.rs` — 统一 SignalSet 结构 | 30min | ✅ 信号不再各自为政 |	| 3 | `signal/mod.rs` — 统一 SignalSet 结构 | 30min | ✅ 信号不再各自为政 |	src/bin/monitor/main.rs:2483;src/bin/monitor/main.rs:4905;src/signal/mod.rs:4	src/bin/monitor/main.rs:2483;src/bin/monitor/main.rs:4905	src/bin/monitor/main.rs:2483;src/bin/monitor/main.rs:4905			superseded	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000063	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	443	completion_claim	| 4 | `review/` — journal + equity + report | 3h | ✅ 复盘能力上线 |	| 4 | `review/` — journal + equity + report | 3h | ✅ 复盘能力上线 |							unverifiable	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E000064	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	444	completion_claim	| 5 | `bin/monitor.rs` — 盘后自动跑 review | 30min | ✅ 全链路打通 |	| 5 | `bin/monitor.rs` — 盘后自动跑 review | 30min | ✅ 全链路打通 |		src/agent/multi_agent/cost_board.rs:14;src/auth/mod.rs:3	src/bin/monitor/dryrun_report.rs:81;src/bin/monitor/e2e_test.rs:5	src/agent/multi_agent/cost_board.rs:14;src/auth/operator.rs:3	src/auth/mod.rs:4;src/auth/operator.rs:4		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E000065	docs/_archive/pre-v9-history/architecture-v3-2026-06-15.md	447	completion_claim	**~6.5h 已完成，剩余 ~3h。**	*~6.5h 已完成，剩余 ~3h。**							unverifiable	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E000066	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	17	bug	**缺失**：这些数据到了用户面前，用户还得自己判断「买不买」「卖不卖」「仓位多少」。没有决策引擎。	*缺失**：这些数据到了用户面前，用户还得自己判断「买不买」「卖不卖」「仓位多少」。没有决策引擎。						2.2	unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000067	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	236	feature	- `src/risk/` **新增**（硬约束 + 板块退潮 + 现金警戒，决策专用）	`src/risk/` **新增**（硬约束 + 板块退潮 + 现金警戒，决策专用）		candidate:src/market_analyzer/sector_monitor.rs,src/decision/sector_score.rs				2.6	unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000068	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	284	feature	| 新增 | 来源 | 内容 |	| 新增 | 来源 | 内容 |							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000069	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	312	feature	## 七、新增文件清单	七、新增文件清单							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000070	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	330	feature	**新增 ~1020 行。不改动 v3 已有代码（决策层是纯新增）。**	*新增 ~1020 行。不改动 v3 已有代码（决策层是纯新增）。**							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000071	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	338	bug	| **P0** | exclusion.rs | 最简单、最能立刻减少错误——排除污染源 |	| **P0** | exclusion.rs | 最简单、最能立刻减少错误——排除污染源 |							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000072	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	339	feature	| **P0** | limits.rs | 硬风控线是最后防线，优先级最高 |	| **P0** | limits.rs | 硬风控线是最后防线，优先级最高 |		candidate:src/risk/veto_chain.rs,src/risk/action_gate.rs,src/trading/risk_adapter.rs					unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000073	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	340	feature	| **P1** | sector_score.rs | 赛道分档是决策核心，但依赖数据较多 |	| **P1** | sector_score.rs | 赛道分档是决策核心，但依赖数据较多 |		src/bin/monitor/main.rs:3089;src/bin/monitor/main.rs:3091;candidate:src/market_analyzer/sector_monitor.rs,src/decision/sector_score.rs	src/bin/monitor/main.rs:3089;src/bin/monitor/main.rs:3091	src/bin/monitor/main.rs:3089;src/bin/monitor/main.rs:3091			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000074	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	341	feature	| **P1** | capital_verify.rs | RS + 量能判断，数据已有，只缺计算逻辑 |	| **P1** | capital_verify.rs | RS + 量能判断，数据已有，只缺计算逻辑 |		src/bin/monitor/main.rs:3125;src/bin/monitor/main.rs:3127	src/bin/monitor/main.rs:3125;src/bin/monitor/main.rs:3127	src/bin/monitor/main.rs:3125;src/bin/monitor/main.rs:3127		2.8	partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000075	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	345	feature	| **P1** | 行情数据源升级 | 新浪不提供量比/主力净流入，detector 一半规则失效 |	| **P1** | 行情数据源升级 | 新浪不提供量比/主力净流入，detector 一半规则失效 |		candidate:src/data_provider/sina_provider.rs,src/data_provider/sina_news_provider.rs,src/data_provider/fallback.rs				2.1	unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000076	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	349	bug	## 九、已知问题：行情数据源能力边界	九、已知问题：行情数据源能力边界		candidate:src/data_provider/fallback.rs,src/data_provider/service.rs				2.1	unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000077	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	363	completion_claim	| 涨停突破 | change_pct | ✅ 工作 |	| 涨停突破 | change_pct | ✅ 工作 |		src/app/bootstrap.rs:286;src/app/bootstrap.rs:345	src/bin/monitor/main.rs:2380;src/bin/monitor/main.rs:2392	src/bin/monitor/main.rs:2380;src/bin/monitor/main.rs:2392			unverifiable	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E000078	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	364	completion_claim	| 跌停扫雷 | change_pct | ✅ 工作 |	| 跌停扫雷 | change_pct | ✅ 工作 |		src/app/bootstrap.rs:286;src/app/bootstrap.rs:345	src/bin/monitor/main.rs:2380;src/bin/monitor/main.rs:2392	src/bin/monitor/main.rs:2380;src/bin/monitor/main.rs:2392			unverifiable	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E000079	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	365	feature	| 主力突袭 | main_net_yi ≥ 0.5亿 | ❌ 字段恒为 0 |	| 主力突袭 | main_net_yi ≥ 0.5亿 | ❌ 字段恒为 0 |		src/bin/monitor/main.rs:2697;src/bin/monitor/main.rs:3864	src/bin/monitor/main.rs:2697;src/bin/monitor/main.rs:3864	src/bin/monitor/main.rs:2697;src/bin/monitor/main.rs:3864			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000080	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	366	feature	| 量比爆发 | vol_ratio ≥ 3.0 | ❌ 字段恒为 0 |	| 量比爆发 | vol_ratio ≥ 3.0 | ❌ 字段恒为 0 |		src/agent/auction_agent.rs:13;src/agent/auction_agent.rs:68	src/bin/monitor/e2e_test.rs:58;src/bin/monitor/e2e_test.rs:59	src/agent/auction_agent.rs:13;src/agent/auction_agent.rs:68	src/decision/layers.rs:78		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E000081	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	378	bug	| 1 | 东财 push2 恢复为主源（解决限流） | 需排查限流根因（IP/频率/UA） |	| 1 | 东财 push2 恢复为主源（解决限流） | 需排查限流根因（IP/频率/UA） |						2.8	unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000082	docs/_archive/pre-v9-history/architecture-v4-2026-06-16.md	384	feature	*架构 v4。核心变化：在 v3 数据层之上叠加决策层 + 风控层。数据层不变，决策层纯新增。*	架构 v4。核心变化：在 v3 数据层之上叠加决策层 + 风控层。数据层不变，决策层纯新增。*		candidate:src/risk/veto_chain.rs,src/risk/action_gate.rs,src/trading/risk_adapter.rs					unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000083	docs/_archive/pre-v9-history/architecture-v5-2026-06-16.md	13	bug	| # | 问题 | 根因 | 实盘风险 |	| # | 问题 | 根因 | 实盘风险 |							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000084	docs/_archive/pre-v9-history/architecture-v5-2026-06-16.md	15	bug	| 1 | Portfolio store 0 tests, Risk 只有单元测试 | 新模块跳过测试直接上线 | 账本出错→所有输入错误；风控线失效→真金白银亏损 |	| 1 | Portfolio store 0 tests, Risk 只有单元测试 | 新模块跳过测试直接上线 | 账本出错→所有输入错误；风控线失效→真金白银亏损 |	| 1 | Portfolio store 0 tests, Risk 只有单元测试 | 新模块跳过测试直接上线 | 账本出错→所有输入错误；风控线失效→真金白银亏损 |	candidate:src/risk/veto_chain.rs,src/risk/action_gate.rs,src/trading/risk_adapter.rs					superseded	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000085	docs/_archive/pre-v9-history/architecture-v5-2026-06-16.md	47	acceptance	**实现**：复用已有 `test_data/test.db` 路径，每个测试独立写入→验证→清理。	*实现**：复用已有 `test_data/test.db` 路径，每个测试独立写入→验证→清理。		src/bin/monitor/push_templates.rs:8849;src/bin/monitor/push_templates.rs:9056	src/bin/monitor/push_templates.rs:8849;src/bin/monitor/push_templates.rs:9056	src/bin/monitor/push_templates.rs:8849;src/bin/monitor/push_templates.rs:9056			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000086	docs/_archive/pre-v9-history/architecture-v5-2026-06-16.md	69	feature	├─ 连续3周净流出 → should_exit=true	├─ 连续3周净流出 → should_exit=true		src/risk/sector_exit.rs:7;src/risk/sector_exit.rs:35		src/risk/sector_exit.rs:7;src/risk/sector_exit.rs:35		2.3	partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000087	docs/_archive/pre-v9-history/architecture-v5-2026-06-16.md	139	bug	**不改动调用方**——`scan_exclusions()` 内部先读 config，失败用默认值。	*不改动调用方**——`scan_exclusions()` 内部先读 config，失败用默认值。		src/bin/monitor/main.rs:3007;src/decision/exclusion.rs:149	src/bin/monitor/main.rs:3007	src/bin/monitor/main.rs:3007;src/decision/exclusion.rs:149		2.9	partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000088	docs/_archive/pre-v9-history/architecture-v5-2026-06-16.md	152	feature	### 4.2 新增 DB 表	4.2 新增 DB 表							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E000089	docs/_archive/pre-v9-history/architecture-v5-2026-06-16.md	208	feature	**不改动调用方接口**——`process_announcements` 和 `sm.process()` 签名不变，只改内部存储实现。	*不改动调用方接口**——`process_announcements` 和 `sm.process()` 签名不变，只改内部存储实现。		src/bin/monitor/main.rs:7316;src/monitor/news_monitor.rs:133;src/app/bootstrap.rs:59;src/bin/backfill_daily.rs:33	src/bin/monitor/main.rs:7316;src/bin/monitor/main.rs:1969;src/bin/monitor/main.rs:1996	src/bin/monitor/main.rs:7316;src/monitor/news_monitor.rs:133;src/bin/monitor/main.rs:1969;src/bin/monitor/main.rs:1996	tests/review_timeout_tests.rs:5		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
